,Gene,Metabolite,Direction
5134,Solyc05g005150.1,pmf0500,-
33410,Solyc05g005150.1,pmf0503,-
38038,Solyc05g005150.1,pmf0253,-
45956,Solyc05g005150.1,pmb2855,-
52638,Solyc05g005150.1,pme0279,-
64094,Solyc05g005150.1,pme0004,-
67339,Solyc05g005150.1,pme2527,-
69169,Solyc05g005150.1,pmf0245,-
71478,Solyc05g005150.1,pmf0260,-
72960,Solyc05g005150.1,pmf0277,-
74320,Solyc05g005150.1,pmf0278,-
75618,Solyc05g005150.1,pmf0283,-
77098,Solyc05g005150.1,pmf0290,-
79852,Solyc05g005150.1,pmf0514,-
114999,Solyc05g005150.1,pmf0481,-
225365,Solyc05g005150.1,pmb2826,-
228479,Solyc05g005150.1,pme0274,-
229489,Solyc05g005150.1,pme0281,-
230813,Solyc05g005150.1,pme0282,-
233669,Solyc05g005150.1,pme0291,-
238110,Solyc05g005150.1,pme0486,+
246465,Solyc05g005150.1,pme2050,-
263573,Solyc05g005150.1,pmf0233,-
265406,Solyc05g005150.1,pmf0317,-
277268,Solyc05g005150.1,pmf0486,+
287785,Solyc05g005150.1,pmf0298,-
294969,Solyc05g005150.1,pmf0293,-
315715,Solyc05g005150.1,pmf0273,-
323367,Solyc05g005150.1,pmf0368,-
329820,Solyc05g005150.1,pmf0418,+
4645,Solyc01g080540.3,pmf0500,-
4664,Solyc01g090910.3,pmf0500,-
4668,Solyc01g092950.3,pmf0500,-
4731,Solyc01g106350.3,pmf0500,-
4803,Solyc02g069350.3,pmf0500,-
4953,Solyc03g077925.1,pmf0500,-
5047,Solyc04g007075.1,pmf0500,-
5103,Solyc04g076280.3,pmf0500,-
5134,Solyc05g005150.1,pmf0500,-
5137,Solyc05g005740.3,pmf0500,-
5149,Solyc05g008770.3,pmf0500,-
5174,Solyc05g014240.3,pmf0500,-
5313,Solyc06g075190.1,pmf0500,-
5499,Solyc08g075450.3,pmf0500,-
5500,Solyc08g075470.3,pmf0500,-
5503,Solyc08g076493.1,pmf0500,-
5676,Solyc10g076500.2,pmf0500,-
5682,Solyc10g078600.2,pmf0500,-
5796,Solyc11g069040.3,pmf0500,-
5805,Solyc11g071450.2,pmf0500,-
5864,Solyc12g056460.2,pmf0500,-
5876,Solyc12g088880.2,pmf0500,-
32907,Solyc01g080540.3,pmf0503,-
32926,Solyc01g090910.3,pmf0503,-
32931,Solyc01g092950.3,pmf0503,-
32995,Solyc01g106350.3,pmf0503,-
33065,Solyc02g069350.3,pmf0503,-
33220,Solyc03g077925.1,pmf0503,-
33279,Solyc03g115940.3,pmf0503,-
33317,Solyc04g007075.1,pmf0503,-
33376,Solyc04g076280.3,pmf0503,-
33382,Solyc04g077010.3,pmf0503,-
33410,Solyc05g005150.1,pmf0503,-
33412,Solyc05g005740.3,pmf0503,-
33425,Solyc05g008770.3,pmf0503,-
33449,Solyc05g014240.3,pmf0503,-
33592,Solyc06g075190.1,pmf0503,-
33781,Solyc08g075450.3,pmf0503,-
33782,Solyc08g075470.3,pmf0503,-
33785,Solyc08g076493.1,pmf0503,-
33957,Solyc10g076500.2,pmf0503,-
33964,Solyc10g078600.2,pmf0503,-
34081,Solyc11g069040.3,pmf0503,-
34090,Solyc11g071450.2,pmf0503,-
34151,Solyc12g056460.2,pmf0503,-
34164,Solyc12g088880.2,pmf0503,-
37474,Solyc01g005680.3,pmf0253,-
37518,Solyc01g073725.1,pmf0253,-
37529,Solyc01g080540.3,pmf0253,-
37548,Solyc01g090910.3,pmf0253,-
37554,Solyc01g092950.3,pmf0253,-
37589,Solyc01g100210.3,pmf0253,-
37616,Solyc01g106350.3,pmf0253,-
37643,Solyc02g031750.3,pmf0253,-
37663,Solyc02g067610.1,pmf0253,-
37677,Solyc02g069350.3,pmf0253,-
37678,Solyc02g069370.3,pmf0253,-
37710,Solyc02g079230.3,pmf0253,-
37711,Solyc02g079360.2,pmf0253,-
37713,Solyc02g079760.3,pmf0253,-
37729,Solyc02g083570.3,pmf0253,-
37818,Solyc03g034020.3,pmf0253,-
37833,Solyc03g077925.1,pmf0253,-
37849,Solyc03g093800.1,pmf0253,-
37888,Solyc03g113960.3,pmf0253,-
37908,Solyc03g115940.3,pmf0253,-
37919,Solyc03g118880.3,pmf0253,-
37947,Solyc04g007075.1,pmf0253,-
37956,Solyc04g009515.1,pmf0253,-
37964,Solyc04g016270.2,pmf0253,-
37972,Solyc04g049080.3,pmf0253,-
37997,Solyc04g076280.3,pmf0253,-
37999,Solyc04g077010.3,pmf0253,-
38009,Solyc04g078630.3,pmf0253,-
38012,Solyc04g078930.3,pmf0253,-
38015,Solyc04g079080.2,pmf0253,-
38020,Solyc04g080310.1,pmf0253,-
38038,Solyc05g005150.1,pmf0253,-
38040,Solyc05g005740.3,pmf0253,-
38060,Solyc05g008770.3,pmf0253,-
38062,Solyc05g008990.3,pmf0253,-
38083,Solyc05g013750.3,pmf0253,-
38085,Solyc05g014240.3,pmf0253,-
38121,Solyc05g052050.1,pmf0253,-
38129,Solyc05g053510.2,pmf0253,-
38149,Solyc05g056440.2,pmf0253,-
38240,Solyc06g075190.1,pmf0253,-
38244,Solyc06g076070.1,pmf0253,-
38254,Solyc06g083330.2,pmf0253,-
38264,Solyc07g006670.1,pmf0253,-
38316,Solyc07g055235.1,pmf0253,-
38374,Solyc08g062370.3,pmf0253,-
38400,Solyc08g075450.3,pmf0253,-
38401,Solyc08g075470.3,pmf0253,-
38406,Solyc08g076493.1,pmf0253,-
38407,Solyc08g076497.1,pmf0253,-
38429,Solyc08g080100.3,pmf0253,-
38469,Solyc09g010680.3,pmf0253,-
38474,Solyc09g011640.4,pmf0253,-
38485,Solyc09g018630.3,pmf0253,-
38503,Solyc09g064742.1,pmf0253,-
38577,Solyc10g050510.1,pmf0253,-
38588,Solyc10g076500.2,pmf0253,-
38598,Solyc10g078600.2,pmf0253,-
38631,Solyc10g085860.1,pmf0253,-
38718,Solyc11g069040.3,pmf0253,-
38727,Solyc11g071450.2,pmf0253,-
38790,Solyc12g056460.2,pmf0253,-
38805,Solyc12g088400.1,pmf0253,-
38808,Solyc12g088880.2,pmf0253,-
38812,Solyc12g094390.1,pmf0253,-
38820,Solyc12g098910.2,pmf0253,-
45596,Solyc01g005680.3,pmb2855,-
45627,Solyc01g080540.3,pmb2855,-
45637,Solyc01g090910.3,pmb2855,-
45641,Solyc01g092950.3,pmb2855,-
45686,Solyc01g106350.3,pmb2855,-
45710,Solyc02g031750.3,pmb2855,-
45734,Solyc02g069350.3,pmb2855,-
45735,Solyc02g069370.3,pmb2855,-
45755,Solyc02g079230.3,pmb2855,-
45759,Solyc02g079360.2,pmb2855,-
45761,Solyc02g079760.3,pmb2855,-
45832,Solyc03g077925.1,pmb2855,-
45840,Solyc03g093800.1,pmb2855,-
45856,Solyc03g113960.3,pmb2855,-
45874,Solyc03g115940.3,pmb2855,-
45878,Solyc03g118880.3,pmb2855,-
45899,Solyc04g007075.1,pmb2855,-
45905,Solyc04g009515.1,pmb2855,-
45913,Solyc04g049080.3,pmb2855,-
45930,Solyc04g076280.3,pmb2855,-
45932,Solyc04g077010.3,pmb2855,-
45937,Solyc04g078930.3,pmb2855,-
45943,Solyc04g080310.1,pmb2855,-
45956,Solyc05g005150.1,pmb2855,-
45958,Solyc05g005740.3,pmb2855,-
45973,Solyc05g008990.3,pmb2855,-
45988,Solyc05g014240.3,pmb2855,-
46014,Solyc05g053510.2,pmb2855,-
46090,Solyc06g083330.2,pmb2855,-
46096,Solyc07g006670.1,pmb2855,-
46126,Solyc07g055235.1,pmb2855,-
46178,Solyc08g075450.3,pmb2855,-
46180,Solyc08g076497.1,pmb2855,-
46192,Solyc08g080100.3,pmb2855,-
46215,Solyc09g010680.3,pmb2855,-
46219,Solyc09g011640.4,pmb2855,-
46226,Solyc09g018630.3,pmb2855,-
46277,Solyc10g050510.1,pmb2855,-
46288,Solyc10g076500.2,pmb2855,-
46296,Solyc10g078600.2,pmb2855,-
46375,Solyc11g071450.2,pmb2855,-
46417,Solyc12g056460.2,pmb2855,-
46427,Solyc12g088400.1,pmb2855,-
46429,Solyc12g088880.2,pmb2855,-
46434,Solyc12g098910.2,pmb2855,-
52216,Solyc01g080540.3,pme0279,-
52236,Solyc01g090910.3,pme0279,-
52242,Solyc01g092950.3,pme0279,-
52288,Solyc01g106350.3,pme0279,-
52344,Solyc02g069350.3,pme0279,-
52371,Solyc02g079230.3,pme0279,-
52374,Solyc02g079760.3,pme0279,-
52477,Solyc03g077925.1,pme0279,-
52533,Solyc03g115940.3,pme0279,-
52546,Solyc03g118880.3,pme0279,-
52566,Solyc04g007075.1,pme0279,-
52614,Solyc04g076280.3,pme0279,-
52616,Solyc04g077010.3,pme0279,-
52638,Solyc05g005150.1,pme0279,-
